bm_unit,national_grid_bm_unit,settlement_date,settlement_period,time_from_utc,time_to_utc,level_from_mw,level_to_mw
T_VKNGW-1,VKNGW-1,2026-09-08,20,2026-09-08T08:59:00Z,2026-09-08T09:00:00Z,10,6
T_VKNGW-1,VKNGW-1,2026-09-08,21,2026-09-08T09:00:00Z,2026-09-08T09:29:00Z,6,6
T_VKNGW-1,VKNGW-1,2026-09-08,21,2026-09-08T09:29:00Z,2026-09-08T09:30:00Z,6,2
T_VKNGW-1,VKNGW-1,2026-09-08,22,2026-09-08T09:30:00Z,2026-09-08T10:00:00Z,2,2
T_VKNGW-1,VKNGW-1,2026-09-08,23,2026-09-08T10:00:00Z,2026-09-08T10:29:00Z,2,2
T_VKNGW-1,VKNGW-1,2026-09-08,23,2026-09-08T10:29:00Z,2026-09-08T10:30:00Z,2,1
T_VKNGW-1,VKNGW-1,2026-09-08,24,2026-09-08T10:30:00Z,2026-09-08T10:59:00Z,1,1
T_VKNGW-1,VKNGW-1,2026-09-08,24,2026-09-08T10:59:00Z,2026-09-08T11:00:00Z,1,2
T_VKNGW-1,VKNGW-1,2026-09-08,25,2026-09-08T11:00:00Z,2026-09-08T11:29:00Z,2,2
T_VKNGW-1,VKNGW-1,2026-09-08,25,2026-09-08T11:29:00Z,2026-09-08T11:30:00Z,2,3
T_VKNGW-1,VKNGW-1,2026-09-08,26,2026-09-08T11:30:00Z,2026-09-08T11:59:00Z,3,3
T_VKNGW-1,VKNGW-1,2026-09-08,26,2026-09-08T11:59:00Z,2026-09-08T12:00:00Z,3,4
T_VKNGW-1,VKNGW-1,2026-09-08,27,2026-09-08T12:00:00Z,2026-09-08T12:30:00Z,5,5
T_VKNGW-1,VKNGW-1,2026-09-08,28,2026-09-08T12:30:00Z,2026-09-08T12:59:00Z,5,5
T_VKNGW-1,VKNGW-1,2026-09-08,28,2026-09-08T12:59:00Z,2026-09-08T13:00:00Z,5,7
T_VKNGW-1,VKNGW-1,2026-09-08,29,2026-09-08T13:00:00Z,2026-09-08T13:29:00Z,7,7
T_VKNGW-1,VKNGW-1,2026-09-08,29,2026-09-08T13:29:00Z,2026-09-08T13:30:00Z,7,8
T_VKNGW-1,VKNGW-1,2026-09-08,30,2026-09-08T13:30:00Z,2026-09-08T13:59:00Z,8,8
T_VKNGW-1,VKNGW-1,2026-09-08,30,2026-09-08T13:59:00Z,2026-09-08T14:00:00Z,8,10
T_VKNGW-1,VKNGW-1,2026-09-08,31,2026-09-08T14:00:00Z,2026-09-08T14:29:00Z,14,14
T_VKNGW-1,VKNGW-1,2026-09-08,31,2026-09-08T14:29:00Z,2026-09-08T14:30:00Z,14,16
T_VKNGW-1,VKNGW-1,2026-09-08,32,2026-09-08T14:30:00Z,2026-09-08T14:59:00Z,16,16
T_VKNGW-1,VKNGW-1,2026-09-08,32,2026-09-08T14:59:00Z,2026-09-08T15:00:00Z,16,20
T_VKNGW-1,VKNGW-1,2026-09-08,33,2026-09-08T15:00:00Z,2026-09-08T15:29:00Z,20,20
T_VKNGW-1,VKNGW-1,2026-09-08,33,2026-09-08T15:29:00Z,2026-09-08T15:30:00Z,20,24
T_VKNGW-1,VKNGW-1,2026-09-08,34,2026-09-08T15:30:00Z,2026-09-08T15:59:00Z,24,24
T_VKNGW-1,VKNGW-1,2026-09-08,34,2026-09-08T15:59:00Z,2026-09-08T16:00:00Z,24,28
T_VKNGW-1,VKNGW-1,2026-09-08,35,2026-09-08T16:00:00Z,2026-09-08T16:29:00Z,28,28
T_VKNGW-1,VKNGW-1,2026-09-08,35,2026-09-08T16:29:00Z,2026-09-08T16:30:00Z,28,32
T_VKNGW-1,VKNGW-1,2026-09-08,36,2026-09-08T16:30:00Z,2026-09-08T17:00:00Z,32,32
T_VKNGW-1,VKNGW-1,2026-09-08,37,2026-09-08T17:00:00Z,2026-09-08T17:30:00Z,31,31
T_VKNGW-1,VKNGW-1,2026-09-08,38,2026-09-08T17:30:00Z,2026-09-08T17:59:00Z,31,31
T_VKNGW-1,VKNGW-1,2026-09-08,38,2026-09-08T17:59:00Z,2026-09-08T18:00:00Z,31,29
T_VKNGW-1,VKNGW-1,2026-09-08,39,2026-09-08T18:00:00Z,2026-09-08T18:29:00Z,29,29
T_VKNGW-1,VKNGW-1,2026-09-08,39,2026-09-08T18:29:00Z,2026-09-08T18:30:00Z,29,28
T_VKNGW-1,VKNGW-1,2026-09-08,40,2026-09-08T18:30:00Z,2026-09-08T18:59:00Z,28,28
T_VKNGW-1,VKNGW-1,2026-09-08,40,2026-09-08T18:59:00Z,2026-09-08T19:00:00Z,28,31
T_VKNGW-1,VKNGW-1,2026-09-08,41,2026-09-08T19:00:00Z,2026-09-08T19:29:00Z,35,35
T_VKNGW-1,VKNGW-1,2026-09-08,41,2026-09-08T19:29:00Z,2026-09-08T19:30:00Z,35,38
T_VKNGW-1,VKNGW-1,2026-09-08,42,2026-09-08T19:30:00Z,2026-09-08T19:59:00Z,38,38
T_VKNGW-1,VKNGW-1,2026-09-08,42,2026-09-08T19:59:00Z,2026-09-08T20:00:00Z,38,45
T_VKNGW-1,VKNGW-1,2026-09-08,43,2026-09-08T20:00:00Z,2026-09-08T20:28:00Z,44,44
T_VKNGW-1,VKNGW-1,2026-09-08,43,2026-09-08T20:28:00Z,2026-09-08T20:29:00Z,44,50
T_VKNGW-1,VKNGW-1,2026-09-08,43,2026-09-08T20:29:00Z,2026-09-08T20:30:00Z,50,51
T_VKNGW-1,VKNGW-1,2026-09-08,44,2026-09-08T20:30:00Z,2026-09-08T20:59:00Z,51,51
T_VKNGW-1,VKNGW-1,2026-09-08,44,2026-09-08T20:59:00Z,2026-09-08T21:00:00Z,51,55
T_VKNGW-1,VKNGW-1,2026-09-08,45,2026-09-08T21:00:00Z,2026-09-08T21:29:00Z,54,54
T_VKNGW-1,VKNGW-1,2026-09-08,45,2026-09-08T21:29:00Z,2026-09-08T21:30:00Z,54,58
T_VKNGW-1,VKNGW-1,2026-09-08,46,2026-09-08T21:30:00Z,2026-09-08T21:59:00Z,58,58
T_VKNGW-1,VKNGW-1,2026-09-08,46,2026-09-08T21:59:00Z,2026-09-08T22:00:00Z,58,61
T_VKNGW-1,VKNGW-1,2026-09-08,47,2026-09-08T22:00:00Z,2026-09-08T22:29:00Z,60,60
T_VKNGW-1,VKNGW-1,2026-09-08,47,2026-09-08T22:29:00Z,2026-09-08T22:30:00Z,60,63
T_VKNGW-1,VKNGW-1,2026-09-08,48,2026-09-08T22:30:00Z,2026-09-08T23:00:00Z,63,63
T_VKNGW-2,VKNGW-2,2026-09-08,1,2026-09-07T23:00:00Z,2026-09-07T23:29:00Z,89,89
T_VKNGW-2,VKNGW-2,2026-09-08,1,2026-09-07T23:29:00Z,2026-09-07T23:30:00Z,89,90
T_VKNGW-2,VKNGW-2,2026-09-08,2,2026-09-07T23:30:00Z,2026-09-07T23:59:00Z,90,90
T_VKNGW-2,VKNGW-2,2026-09-08,2,2026-09-07T23:59:00Z,2026-09-08T00:00:00Z,90,91
T_VKNGW-2,VKNGW-2,2026-09-08,3,2026-09-08T00:00:00Z,2026-09-08T00:29:00Z,91,91
T_VKNGW-2,VKNGW-2,2026-09-08,3,2026-09-08T00:29:00Z,2026-09-08T00:30:00Z,91,93
T_VKNGW-2,VKNGW-2,2026-09-08,4,2026-09-08T00:30:00Z,2026-09-08T00:59:00Z,93,93
T_VKNGW-2,VKNGW-2,2026-09-08,4,2026-09-08T00:59:00Z,2026-09-08T01:00:00Z,93,90
T_VKNGW-2,VKNGW-2,2026-09-08,5,2026-09-08T01:00:00Z,2026-09-08T01:29:00Z,90,90
T_VKNGW-2,VKNGW-2,2026-09-08,5,2026-09-08T01:29:00Z,2026-09-08T01:30:00Z,90,88
T_VKNGW-2,VKNGW-2,2026-09-08,6,2026-09-08T01:30:00Z,2026-09-08T01:59:00Z,88,88
T_VKNGW-2,VKNGW-2,2026-09-08,6,2026-09-08T01:59:00Z,2026-09-08T02:00:00Z,88,86
T_VKNGW-2,VKNGW-2,2026-09-08,7,2026-09-08T02:00:00Z,2026-09-08T02:29:00Z,84,84
T_VKNGW-2,VKNGW-2,2026-09-08,7,2026-09-08T02:29:00Z,2026-09-08T02:30:00Z,84,83
T_VKNGW-2,VKNGW-2,2026-09-08,8,2026-09-08T02:30:00Z,2026-09-08T02:59:00Z,83,83
T_VKNGW-2,VKNGW-2,2026-09-08,8,2026-09-08T02:59:00Z,2026-09-08T03:00:00Z,83,79
T_VKNGW-2,VKNGW-2,2026-09-08,9,2026-09-08T03:00:00Z,2026-09-08T03:29:00Z,79,79
T_VKNGW-2,VKNGW-2,2026-09-08,9,2026-09-08T03:29:00Z,2026-09-08T03:30:00Z,79,75
T_VKNGW-2,VKNGW-2,2026-09-08,10,2026-09-08T03:30:00Z,2026-09-08T03:59:00Z,75,75
T_VKNGW-2,VKNGW-2,2026-09-08,10,2026-09-08T03:59:00Z,2026-09-08T04:00:00Z,75,68
T_VKNGW-2,VKNGW-2,2026-09-08,11,2026-09-08T04:00:00Z,2026-09-08T04:29:00Z,69,69
T_VKNGW-2,VKNGW-2,2026-09-08,11,2026-09-08T04:29:00Z,2026-09-08T04:30:00Z,69,63
T_VKNGW-2,VKNGW-2,2026-09-08,12,2026-09-08T04:30:00Z,2026-09-08T04:59:00Z,63,63
T_VKNGW-2,VKNGW-2,2026-09-08,12,2026-09-08T04:59:00Z,2026-09-08T05:00:00Z,63,54
T_VKNGW-2,VKNGW-2,2026-09-08,13,2026-09-08T05:00:00Z,2026-09-08T05:28:00Z,53,53
T_VKNGW-2,VKNGW-2,2026-09-08,13,2026-09-08T05:28:00Z,2026-09-08T05:29:00Z,53,50
T_VKNGW-2,VKNGW-2,2026-09-08,13,2026-09-08T05:29:00Z,2026-09-08T05:30:00Z,50,44
T_VKNGW-2,VKNGW-2,2026-09-08,14,2026-09-08T05:30:00Z,2026-09-08T05:59:00Z,44,44
T_VKNGW-2,VKNGW-2,2026-09-08,14,2026-09-08T05:59:00Z,2026-09-08T06:00:00Z,44,37
T_VKNGW-2,VKNGW-2,2026-09-08,15,2026-09-08T06:00:00Z,2026-09-08T06:29:00Z,37,37
T_VKNGW-2,VKNGW-2,2026-09-08,15,2026-09-08T06:29:00Z,2026-09-08T06:30:00Z,37,30
T_VKNGW-2,VKNGW-2,2026-09-08,16,2026-09-08T06:30:00Z,2026-09-08T06:59:00Z,30,30
T_VKNGW-2,VKNGW-2,2026-09-08,16,2026-09-08T06:59:00Z,2026-09-08T07:00:00Z,30,24
T_VKNGW-2,VKNGW-2,2026-09-08,17,2026-09-08T07:00:00Z,2026-09-08T07:29:00Z,26,26
T_VKNGW-2,VKNGW-2,2026-09-08,17,2026-09-08T07:29:00Z,2026-09-08T07:30:00Z,26,17
T_VKNGW-2,VKNGW-2,2026-09-08,18,2026-09-08T07:30:00Z,2026-09-08T07:59:00Z,17,17
T_VKNGW-2,VKNGW-2,2026-09-08,18,2026-09-08T07:59:00Z,2026-09-08T08:00:00Z,17,12
T_VKNGW-2,VKNGW-2,2026-09-08,19,2026-09-08T08:00:00Z,2026-09-08T08:29:00Z,13,13
T_VKNGW-2,VKNGW-2,2026-09-08,19,2026-09-08T08:29:00Z,2026-09-08T08:30:00Z,13,8
T_VKNGW-2,VKNGW-2,2026-09-08,20,2026-09-08T08:30:00Z,2026-09-08T08:59:00Z,8,8
T_VKNGW-2,VKNGW-2,2026-09-08,20,2026-09-08T08:59:00Z,2026-09-08T09:00:00Z,8,5
T_VKNGW-2,VKNGW-2,2026-09-08,21,2026-09-08T09:00:00Z,2026-09-08T09:29:00Z,5,5
T_VKNGW-2,VKNGW-2,2026-09-08,21,2026-09-08T09:29:00Z,2026-09-08T09:30:00Z,5,2
T_VKNGW-2,VKNGW-2,2026-09-08,22,2026-09-08T09:30:00Z,2026-09-08T09:59:00Z,2,2
T_VKNGW-2,VKNGW-2,2026-09-08,22,2026-09-08T09:59:00Z,2026-09-08T10:00:00Z,2,1
T_VKNGW-2,VKNGW-2,2026-09-08,23,2026-09-08T10:00:00Z,2026-09-08T10:30:00Z,1,1
T_VKNGW-2,VKNGW-2,2026-09-08,24,2026-09-08T10:30:00Z,2026-09-08T10:59:00Z,1,1
T_VKNGW-2,VKNGW-2,2026-09-08,24,2026-09-08T10:59:00Z,2026-09-08T11:00:00Z,1,2
T_VKNGW-2,VKNGW-2,2026-09-08,25,2026-09-08T11:00:00Z,2026-09-08T11:29:00Z,2,2
T_VKNGW-2,VKNGW-2,2026-09-08,25,2026-09-08T11:29:00Z,2026-09-08T11:30:00Z,2,3
T_VKNGW-2,VKNGW-2,2026-09-08,26,2026-09-08T11:30:00Z,2026-09-08T12:00:00Z,3,3
T_VKNGW-2,VKNGW-2,2026-09-08,27,2026-09-08T12:00:00Z,2026-09-08T12:30:00Z,5,5
T_VKNGW-2,VKNGW-2,2026-09-08,28,2026-09-08T12:30:00Z,2026-09-08T12:59:00Z,5,5
T_VKNGW-2,VKNGW-2,2026-09-08,28,2026-09-08T12:59:00Z,2026-09-08T13:00:00Z,5,6
T_VKNGW-2,VKNGW-2,2026-09-08,29,2026-09-08T13:00:00Z,2026-09-08T13:29:00Z,6,6
T_VKNGW-2,VKNGW-2,2026-09-08,29,2026-09-08T13:29:00Z,2026-09-08T13:30:00Z,6,7
T_VKNGW-2,VKNGW-2,2026-09-08,30,2026-09-08T13:30:00Z,2026-09-08T13:59:00Z,7,7
T_VKNGW-2,VKNGW-2,2026-09-08,30,2026-09-08T13:59:00Z,2026-09-08T14:00:00Z,7,10
T_VKNGW-2,VKNGW-2,2026-09-08,31,2026-09-08T14:00:00Z,2026-09-08T14:29:00Z,15,15
T_VKNGW-2,VKNGW-2,2026-09-08,31,2026-09-08T14:29:00Z,2026-09-08T14:30:00Z,15,18
T_VKNGW-2,VKNGW-2,2026-09-08,32,2026-09-08T14:30:00Z,2026-09-08T14:59:00Z,18,18
T_VKNGW-2,VKNGW-2,2026-09-08,32,2026-09-08T14:59:00Z,2026-09-08T15:00:00Z,18,23
T_VKNGW-2,VKNGW-2,2026-09-08,33,2026-09-08T15:00:00Z,2026-09-08T15:29:00Z,23,23
T_VKNGW-2,VKNGW-2,2026-09-08,33,2026-09-08T15:29:00Z,2026-09-08T15:30:00Z,23,29
T_VKNGW-2,VKNGW-2,2026-09-08,34,2026-09-08T15:30:00Z,2026-09-08T15:59:00Z,29,29
T_VKNGW-2,VKNGW-2,2026-09-08,34,2026-09-08T15:59:00Z,2026-09-08T16:00:00Z,29,33
T_VKNGW-2,VKNGW-2,2026-09-08,35,2026-09-08T16:00:00Z,2026-09-08T16:29:00Z,33,33
T_VKNGW-2,VKNGW-2,2026-09-08,35,2026-09-08T16:29:00Z,2026-09-08T16:30:00Z,33,38
T_VKNGW-2,VKNGW-2,2026-09-08,36,2026-09-08T16:30:00Z,2026-09-08T16:59:00Z,38,38
T_VKNGW-2,VKNGW-2,2026-09-08,36,2026-09-08T16:59:00Z,2026-09-08T17:00:00Z,38,36
T_VKNGW-2,VKNGW-2,2026-09-08,37,2026-09-08T17:00:00Z,2026-09-08T17:29:00Z,36,36
T_VKNGW-2,VKNGW-2,2026-09-08,37,2026-09-08T17:29:00Z,2026-09-08T17:30:00Z,36,35
T_VKNGW-2,VKNGW-2,2026-09-08,38,2026-09-08T17:30:00Z,2026-09-08T17:59:00Z,35,35
T_VKNGW-2,VKNGW-2,2026-09-08,38,2026-09-08T17:59:00Z,2026-09-08T18:00:00Z,35,33
T_VKNGW-2,VKNGW-2,2026-09-08,39,2026-09-08T18:00:00Z,2026-09-08T18:29:00Z,33,33
T_VKNGW-2,VKNGW-2,2026-09-08,39,2026-09-08T18:29:00Z,2026-09-08T18:30:00Z,33,31
T_VKNGW-2,VKNGW-2,2026-09-08,40,2026-09-08T18:30:00Z,2026-09-08T18:59:00Z,31,31
T_VKNGW-2,VKNGW-2,2026-09-08,40,2026-09-08T18:59:00Z,2026-09-08T19:00:00Z,31,34
T_VKNGW-2,VKNGW-2,2026-09-08,41,2026-09-08T19:00:00Z,2026-09-08T19:29:00Z,38,38
T_VKNGW-2,VKNGW-2,2026-09-08,41,2026-09-08T19:29:00Z,2026-09-08T19:30:00Z,38,41
T_VKNGW-2,VKNGW-2,2026-09-08,42,2026-09-08T19:30:00Z,2026-09-08T19:59:00Z,41,41
T_VKNGW-2,VKNGW-2,2026-09-08,42,2026-09-08T19:59:00Z,2026-09-08T20:00:00Z,41,46
T_VKNGW-2,VKNGW-2,2026-09-08,43,2026-09-08T20:00:00Z,2026-09-08T20:29:00Z,45,45
T_VKNGW-2,VKNGW-2,2026-09-08,43,2026-09-08T20:29:00Z,2026-09-08T20:30:00Z,45,50
T_VKNGW-2,VKNGW-2,2026-09-08,44,2026-09-08T20:30:00Z,2026-09-08T20:59:00Z,50,50
T_VKNGW-2,VKNGW-2,2026-09-08,44,2026-09-08T20:59:00Z,2026-09-08T21:00:00Z,50,54
T_VKNGW-2,VKNGW-2,2026-09-08,45,2026-09-08T21:00:00Z,2026-09-08T21:29:00Z,54,54
T_VKNGW-2,VKNGW-2,2026-09-08,45,2026-09-08T21:29:00Z,2026-09-08T21:30:00Z,54,58
T_VKNGW-2,VKNGW-2,2026-09-08,46,2026-09-08T21:30:00Z,2026-09-08T21:59:00Z,58,58
T_VKNGW-2,VKNGW-2,2026-09-08,46,2026-09-08T21:59:00Z,2026-09-08T22:00:00Z,58,61
T_VKNGW-2,VKNGW-2,2026-09-08,47,2026-09-08T22:00:00Z,2026-09-08T22:29:00Z,60,60
T_VKNGW-2,VKNGW-2,2026-09-08,47,2026-09-08T22:29:00Z,2026-09-08T22:30:00Z,60,63
T_VKNGW-2,VKNGW-2,2026-09-08,48,2026-09-08T22:30:00Z,2026-09-08T22:59:00Z,63,63
T_VKNGW-2,VKNGW-2,2026-09-08,48,2026-09-08T22:59:00Z,2026-09-08T23:00:00Z,63,64
T_VKNGW-3,VKNGW-3,2026-09-08,1,2026-09-07T23:00:00Z,2026-09-07T23:29:00Z,77,77
T_VKNGW-3,VKNGW-3,2026-09-08,1,2026-09-07T23:29:00Z,2026-09-07T23:30:00Z,77,79
T_VKNGW-3,VKNGW-3,2026-09-08,2,2026-09-07T23:30:00Z,2026-09-07T23:59:00Z,79,79
T_VKNGW-3,VKNGW-3,2026-09-08,2,2026-09-07T23:59:00Z,2026-09-08T00:00:00Z,79,80
T_VKNGW-3,VKNGW-3,2026-09-08,3,2026-09-08T00:00:00Z,2026-09-08T00:29:00Z,79,79
T_VKNGW-3,VKNGW-3,2026-09-08,3,2026-09-08T00:29:00Z,2026-09-08T00:30:00Z,79,82
T_VKNGW-3,VKNGW-3,2026-09-08,4,2026-09-08T00:30:00Z,2026-09-08T00:59:00Z,82,82
T_VKNGW-3,VKNGW-3,2026-09-08,4,2026-09-08T00:59:00Z,2026-09-08T01:00:00Z,82,79
T_VKNGW-3,VKNGW-3,2026-09-08,5,2026-09-08T01:00:00Z,2026-09-08T01:29:00Z,79,79
T_VKNGW-3,VKNGW-3,2026-09-08,5,2026-09-08T01:29:00Z,2026-09-08T01:30:00Z,79,77
T_VKNGW-3,VKNGW-3,2026-09-08,6,2026-09-08T01:30:00Z,2026-09-08T01:59:00Z,77,77
T_VKNGW-3,VKNGW-3,2026-09-08,6,2026-09-08T01:59:00Z,2026-09-08T02:00:00Z,77,75
T_VKNGW-3,VKNGW-3,2026-09-08,7,2026-09-08T02:00:00Z,2026-09-08T02:29:00Z,72,72
T_VKNGW-3,VKNGW-3,2026-09-08,7,2026-09-08T02:29:00Z,2026-09-08T02:30:00Z,72,71
T_VKNGW-3,VKNGW-3,2026-09-08,8,2026-09-08T02:30:00Z,2026-09-08T02:59:00Z,71,71
T_VKNGW-3,VKNGW-3,2026-09-08,8,2026-09-08T02:59:00Z,2026-09-08T03:00:00Z,71,68
T_VKNGW-3,VKNGW-3,2026-09-08,9,2026-09-08T03:00:00Z,2026-09-08T03:29:00Z,67,67
T_VKNGW-3,VKNGW-3,2026-09-08,9,2026-09-08T03:29:00Z,2026-09-08T03:30:00Z,67,64
T_VKNGW-3,VKNGW-3,2026-09-08,10,2026-09-08T03:30:00Z,2026-09-08T03:59:00Z,64,64
T_VKNGW-3,VKNGW-3,2026-09-08,10,2026-09-08T03:59:00Z,2026-09-08T04:00:00Z,64,58
T_VKNGW-3,VKNGW-3,2026-09-08,11,2026-09-08T04:00:00Z,2026-09-08T04:29:00Z,59,59
T_VKNGW-3,VKNGW-3,2026-09-08,11,2026-09-08T04:29:00Z,2026-09-08T04:30:00Z,59,54
T_VKNGW-3,VKNGW-3,2026-09-08,12,2026-09-08T04:30:00Z,2026-09-08T04:58:00Z,54,54
T_VKNGW-3,VKNGW-3,2026-09-08,12,2026-09-08T04:58:00Z,2026-09-08T04:59:00Z,54,50
T_VKNGW-3,VKNGW-3,2026-09-08,12,2026-09-08T04:59:00Z,2026-09-08T05:00:00Z,50,46
T_VKNGW-3,VKNGW-3,2026-09-08,13,2026-09-08T05:00:00Z,2026-09-08T05:29:00Z,45,45
T_VKNGW-3,VKNGW-3,2026-09-08,13,2026-09-08T05:29:00Z,2026-09-08T05:30:00Z,45,37
T_VKNGW-3,VKNGW-3,2026-09-08,14,2026-09-08T05:30:00Z,2026-09-08T05:59:00Z,37,37
T_VKNGW-3,VKNGW-3,2026-09-08,14,2026-09-08T05:59:00Z,2026-09-08T06:00:00Z,37,31
T_VKNGW-3,VKNGW-3,2026-09-08,15,2026-09-08T06:00:00Z,2026-09-08T06:29:00Z,30,30
T_VKNGW-3,VKNGW-3,2026-09-08,15,2026-09-08T06:29:00Z,2026-09-08T06:30:00Z,30,24
T_VKNGW-3,VKNGW-3,2026-09-08,16,2026-09-08T06:30:00Z,2026-09-08T06:59:00Z,24,24
T_VKNGW-3,VKNGW-3,2026-09-08,16,2026-09-08T06:59:00Z,2026-09-08T07:00:00Z,24,18
T_VKNGW-3,VKNGW-3,2026-09-08,17,2026-09-08T07:00:00Z,2026-09-08T07:29:00Z,20,20
T_VKNGW-3,VKNGW-3,2026-09-08,17,2026-09-08T07:29:00Z,2026-09-08T07:30:00Z,20,13
T_VKNGW-3,VKNGW-3,2026-09-08,18,2026-09-08T07:30:00Z,2026-09-08T07:59:00Z,13,13
T_VKNGW-3,VKNGW-3,2026-09-08,18,2026-09-08T07:59:00Z,2026-09-08T08:00:00Z,13,10
T_VKNGW-3,VKNGW-3,2026-09-08,19,2026-09-08T08:00:00Z,2026-09-08T08:29:00Z,10,10
T_VKNGW-3,VKNGW-3,2026-09-08,19,2026-09-08T08:29:00Z,2026-09-08T08:30:00Z,10,6
T_VKNGW-3,VKNGW-3,2026-09-08,20,2026-09-08T08:30:00Z,2026-09-08T08:59:00Z,6,6
T_VKNGW-3,VKNGW-3,2026-09-08,20,2026-09-08T08:59:00Z,2026-09-08T09:00:00Z,6,4
T_VKNGW-3,VKNGW-3,2026-09-08,21,2026-09-08T09:00:00Z,2026-09-08T09:29:00Z,4,4
T_VKNGW-3,VKNGW-3,2026-09-08,21,2026-09-08T09:29:00Z,2026-09-08T09:30:00Z,4,1
T_VKNGW-3,VKNGW-3,2026-09-08,22,2026-09-08T09:30:00Z,2026-09-08T10:00:00Z,1,1
T_VKNGW-3,VKNGW-3,2026-09-08,23,2026-09-08T10:00:00Z,2026-09-08T10:30:00Z,1,1
T_VKNGW-3,VKNGW-3,2026-09-08,24,2026-09-08T10:30:00Z,2026-09-08T10:59:00Z,1,1
T_VKNGW-3,VKNGW-3,2026-09-08,24,2026-09-08T10:59:00Z,2026-09-08T11:00:00Z,1,2
T_VKNGW-3,VKNGW-3,2026-09-08,25,2026-09-08T11:00:00Z,2026-09-08T11:30:00Z,2,2
T_VKNGW-3,VKNGW-3,2026-09-08,26,2026-09-08T11:30:00Z,2026-09-08T12:00:00Z,2,2
T_VKNGW-3,VKNGW-3,2026-09-08,27,2026-09-08T12:00:00Z,2026-09-08T12:30:00Z,3,3
T_VKNGW-3,VKNGW-3,2026-09-08,28,2026-09-08T12:30:00Z,2026-09-08T12:59:00Z,3,3
T_VKNGW-3,VKNGW-3,2026-09-08,28,2026-09-08T12:59:00Z,2026-09-08T13:00:00Z,3,4
T_VKNGW-3,VKNGW-3,2026-09-08,29,2026-09-08T13:00:00Z,2026-09-08T13:29:00Z,4,4
T_VKNGW-3,VKNGW-3,2026-09-08,29,2026-09-08T13:29:00Z,2026-09-08T13:30:00Z,4,5
T_VKNGW-3,VKNGW-3,2026-09-08,30,2026-09-08T13:30:00Z,2026-09-08T13:59:00Z,5,5
T_VKNGW-3,VKNGW-3,2026-09-08,30,2026-09-08T13:59:00Z,2026-09-08T14:00:00Z,5,7
T_VKNGW-3,VKNGW-3,2026-09-08,31,2026-09-08T14:00:00Z,2026-09-08T14:29:00Z,11,11
T_VKNGW-3,VKNGW-3,2026-09-08,31,2026-09-08T14:29:00Z,2026-09-08T14:30:00Z,11,14
T_VKNGW-3,VKNGW-3,2026-09-08,32,2026-09-08T14:30:00Z,2026-09-08T14:59:00Z,14,14
T_VKNGW-3,VKNGW-3,2026-09-08,32,2026-09-08T14:59:00Z,2026-09-08T15:00:00Z,14,18
T_VKNGW-3,VKNGW-3,2026-09-08,33,2026-09-08T15:00:00Z,2026-09-08T15:29:00Z,18,18
T_VKNGW-3,VKNGW-3,2026-09-08,33,2026-09-08T15:29:00Z,2026-09-08T15:30:00Z,18,22
T_VKNGW-3,VKNGW-3,2026-09-08,34,2026-09-08T15:30:00Z,2026-09-08T15:59:00Z,22,22
T_VKNGW-3,VKNGW-3,2026-09-08,34,2026-09-08T15:59:00Z,2026-09-08T16:00:00Z,22,27
T_VKNGW-3,VKNGW-3,2026-09-08,35,2026-09-08T16:00:00Z,2026-09-08T16:29:00Z,27,27
T_VKNGW-3,VKNGW-3,2026-09-08,35,2026-09-08T16:29:00Z,2026-09-08T16:30:00Z,27,31
T_VKNGW-3,VKNGW-3,2026-09-08,36,2026-09-08T16:30:00Z,2026-09-08T16:59:00Z,31,31
T_VKNGW-3,VKNGW-3,2026-09-08,36,2026-09-08T16:59:00Z,2026-09-08T17:00:00Z,31,30
T_VKNGW-3,VKNGW-3,2026-09-08,37,2026-09-08T17:00:00Z,2026-09-08T17:29:00Z,30,30
T_VKNGW-3,VKNGW-3,2026-09-08,37,2026-09-08T17:29:00Z,2026-09-08T17:30:00Z,30,29
T_VKNGW-3,VKNGW-3,2026-09-08,38,2026-09-08T17:30:00Z,2026-09-08T17:59:00Z,29,29
T_VKNGW-3,VKNGW-3,2026-09-08,38,2026-09-08T17:59:00Z,2026-09-08T18:00:00Z,29,28
T_VKNGW-3,VKNGW-3,2026-09-08,39,2026-09-08T18:00:00Z,2026-09-08T18:29:00Z,28,28
T_VKNGW-3,VKNGW-3,2026-09-08,39,2026-09-08T18:29:00Z,2026-09-08T18:30:00Z,28,26
T_VKNGW-3,VKNGW-3,2026-09-08,40,2026-09-08T18:30:00Z,2026-09-08T18:59:00Z,26,26
T_VKNGW-3,VKNGW-3,2026-09-08,40,2026-09-08T18:59:00Z,2026-09-08T19:00:00Z,26,29
T_VKNGW-3,VKNGW-3,2026-09-08,41,2026-09-08T19:00:00Z,2026-09-08T19:29:00Z,33,33
T_VKNGW-3,VKNGW-3,2026-09-08,41,2026-09-08T19:29:00Z,2026-09-08T19:30:00Z,33,36
T_VKNGW-3,VKNGW-3,2026-09-08,42,2026-09-08T19:30:00Z,2026-09-08T19:59:00Z,36,36
T_VKNGW-3,VKNGW-3,2026-09-08,42,2026-09-08T19:59:00Z,2026-09-08T20:00:00Z,36,41
T_VKNGW-3,VKNGW-3,2026-09-08,43,2026-09-08T20:00:00Z,2026-09-08T20:29:00Z,41,41
